what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1731418858056
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1731418858057
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1731418858057
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1731418858057
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1731418858057
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1731418858057
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1731418858057
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1731418858058
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1731418858058
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1731418858058
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1731418858060
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1731418858060
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1731418858060
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1731418858061
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1731418858061
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1731418858061
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1731418858062
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1731418858062
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1731418858062
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1731418858062
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1731418858063
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1731418858066
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1731418858066
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1731418858066
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1731418858067
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1731418858067
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1731418858067
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1731418858067
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1731418858067
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1731418858068
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1731418858068
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1731418858069
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1731418858069
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1731418858069
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1731418858069
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1731418858070
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1731418858070
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1731418858071
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1731418858071
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1731418858071
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1731418858072
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1731418858072
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1731418858072
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1731418858073
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1731418858073
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1731418858073
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1731418858074
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1731418858074
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1731418858075
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1731418858075
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1731418858075
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1731418858075
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1731418858075
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1731418858076
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1731418858076
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1731418858077
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1731418858077
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1731418858078
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1731418858082
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1731418858083
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1731418858083
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1731418858084
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1731418858084
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1731418858084
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1731418858084
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1731418858084
os,sysinfo,,,"win32",1731418858086
arch,sysinfo,,,"x86",1731418858086
ws,sysinfo,,,"win32",1731418858086
locale,sysinfo,,,"es_PE",1731418858086
processors,sysinfo,,,"12",1731418858086
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1731418858086
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1731418858086
java.specification.name,sysinfo,,,"Java Platform API Specification",1731418858086
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1731418858086
java.specification.version,sysinfo,,,"1.6",1731418858086
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1731418858086
java.version,sysinfo,,,"1.6.0_23",1731418858086
java.vm.info,sysinfo,,,"mixed mode",1731418858086
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1731418858087
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1731418858087
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1731418858087
java.vm.specification.version,sysinfo,,,"1.0",1731418858087
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1731418858087
java.vm.version,sysinfo,,,"19.0-b09",1731418858087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731418858411
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1731418859263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731418872507
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1731418989743
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1731418990213
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1731418990388
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1731418990433
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1731418990433
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1731418990434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731418992305
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1731419203915
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1731419203963
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1731419205096
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1731419207531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731419214403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731419570286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731419578602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731419582182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731419590509
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1731419593023
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731419593055
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731419593156
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1731419593523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731419599639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731419664909
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1731419686952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1731419688991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1731419693085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731419695394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731419700865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731419703267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731419708504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731419715436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1731419723821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1731419725290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1731419725590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731419727203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731419731256
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1731419733441
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731419734718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731419736052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731420035109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731420037834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731420042735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731420046231
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1731420048399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731420055848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731420073077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731420073684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731420076962
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1731420104470
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1731420110235
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731420110991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731420120480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731420516460
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1731420518048
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1731420519349
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1731420519353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731420520827
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1731420593729
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1731420598058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731420713489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731420718544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731420720045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731420726602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731420726891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731420727017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421061355
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1731421061369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421066153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421147436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421150525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421167781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421173549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421175288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421183154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421213999
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1731421214015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421219273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421221021
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1731421221488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421222838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421227379
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1731421231067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421231278
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1731421232868
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1731421232897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421271807
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1731421273659
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1731421275705
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1731421275735
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1731421276347
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1731421277071
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1731421277152
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1731421277602
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1731421278292
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731421280039
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1731421281355
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1731421281364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421283614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421285028
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731421287480
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1731421289203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421291552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421293369
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1731421293877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421294264
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1731421297032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421297325
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1731421297330
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1731421304522
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731421445695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421447319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421464526
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1731421472953
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731421480818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421482497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421524078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421526358
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1731421529598
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731421539177
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1731421545077
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1731421545313
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1731421552523
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731421582192
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1731421585559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421591261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421605966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421627976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421678954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421680632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421697252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421700084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421707955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421911791
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731421914403
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1731421922433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421925005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421926146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421936193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421944657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421945526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421947255
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1731421950109
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1731421950355
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1731421957578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731421966005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731422048334
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731422051818
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1731422058580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731422060049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731422061356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731422066263
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1731422068389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731422079963
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1731422082673
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1731422082917
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1731422090106
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731422092503
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1731422098386
